z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    V98               sigma           RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.055022      7.641975      43.179700      -1.602795      2.669000      1.500000      0.800127      1.901196       2.415869      -1287.097979      307.876214      144.12041050      47.91422750      52316      0834      411
0.141219      7.912125      43.901700      -1.150946      3.434000      3.000000      0.736419      0.067162       2.549120      -1110.826614      338.601042      148.99509360      58.14363190      52317      0558      481
0.168425      8.238342      43.715700      -1.663163      2.647000      2.000000      0.923630      1.012689       2.373399      -983.710595       327.193698      181.16474040      65.38847180      52317      0599      390
0.167581      7.965363      43.969600      -1.136284      3.383000      2.500000      0.719819      0.395910       2.589524      -908.675938       209.824244      189.13055260      1.83390430       52326      0521      265
0.197986      7.667096      43.803300      -1.004316      3.254000      2.500000      0.748633      1.072988       2.258551      -828.966528       232.670529      160.75666650      50.97584330      52354      0875      601
0.211962      7.930621      43.961500      -1.109641      3.122000      2.500000      0.720927      1.036368       2.682783      -1012.288638      173.334659      154.01299890      4.76669960       52355      0574      486
0.136956      7.691534      43.513400      -1.318654      2.365000      2.000000      0.681480      1.872281       2.514554      -999.409131       305.772946      215.29857430      62.79477070      52365      0606      588
0.137781      8.075935      43.669500      -1.546956      2.931000      2.500000      0.798038      1.106103       2.431954      -1386.459032      470.480361      205.83925350      4.63485100       52373      0854      479
0.059379      7.553756      42.964700      -1.729576      2.065000      2.000000      0.789900      2.325659       2.365473      -952.286230       299.563835      179.97247490      5.22500920       52375      0841      546
0.121820      7.886093      43.602700      -1.423913      3.381000      3.000000      0.693002      0.087047       2.378820      -569.235421       210.464825      123.07848210      36.43904450      52378      0892      505
0.162498      7.918129      43.818300      -1.240350      2.960000      2.500000      0.738608      0.984880       2.518719      -1188.810040      451.132215      190.95725890      4.60693310       52407      0846      073
0.176513      7.831384      43.486800      -1.485105      2.802000      3.000000      0.937950      0.743039       2.390053      -890.202361       213.313635      203.80696980      -2.18933190      52427      0912      399
0.230248      8.637432      43.941700      -1.836253      2.832000      3.500000      0.837101      -0.120606      2.515201      -696.243578       190.670454      160.28410490      56.33342490      52428      0948      122
0.050007      8.154517      43.065500      -2.229538      1.651000      1.500000      0.647479      2.396659       2.451962      -1295.476150      348.620100      317.32351620      0.27198870       52431      0985      544
0.147113      7.771921      43.567400      -1.345042      2.626000      2.000000      0.419115      2.071149       2.519426      -1085.826500      336.399980      312.94783640      -0.16114360      52443      0983      221
0.124342      7.707584      43.391000      -1.457105      2.907000      2.500000      0.886449      1.958264       2.258564      -527.135906       187.992063      218.32588360      49.71703120      52460      1046      101
0.226633      8.313215      44.196400      -1.257336      2.504000      1.500000      0.850267      2.101699       2.657533      -1003.223564      147.540656      326.61685960      0.41495480       52465      0990      591
0.146195      8.068706      43.564400      -1.644826      2.548000      2.000000      0.800491      1.991053       2.385971      -610.787597       211.532569      -352.7419954      10.01703880      52523      0646      075
0.213157      8.276878      44.074700      -1.342699      3.573000      2.500000      0.706803      0.225135       2.598699      -1393.935145      348.052987      -355.1825952      10.71777290      52559      0648      297
0.163610      7.571363      43.555100      -1.156783      3.072000      2.000000      0.923689      1.943768       2.709297      -1110.884461      144.417037      157.12155040      46.43262770      52615      0961      223
0.206592      7.772712      43.750900      -1.162332      2.497000      1.500000      0.645426      2.619535       2.505210      -1224.480692      491.830561      145.01570320      51.07272610      52641      0901      568
0.101109      7.577699      43.393200      -1.325020      1.903000      1.500000      0.621783      2.130260       2.601744      -851.924884       290.560837      128.29356090      4.17687820       52646      1186      190
0.142420      8.030635      43.559900      -1.611255      2.526000      2.000000      0.339465      2.030675       2.458388      -1284.240994      335.246807      138.74648770      5.04542320       52652      1193      106
0.136953      8.010411      43.614100      -1.536831      2.664000      1.500000      0.959535      2.069573       2.395756      -757.203312       260.995766      128.10106500      35.85994890      52668      1197      459
