z             LogMbh        LogL5100       LogBolEdd      W2W3          T             ba            beta           FWHMO3Core    RA(degree)        Dec(degree)      MJD        PLATE     FIBER
0.201657      7.834277      43.756500      -1.319722      2.130000      3.000000      0.707577      2.150735       2.552058      142.44655300      16.73401800      53758      2368      144
0.203088      7.303728      43.961300      -0.547404      2.772000      2.500000      0.924682      1.557720       2.435239      201.80773370      14.20175760      53759      1774      512
0.313444      8.414960      44.240400      -0.644601      3.060000      4.500000      0.760923      -0.714255      2.589216      158.21231280      21.20962060      53763      2367      122
0.200808      7.845352      43.908200      -1.506235      2.763000      5.000000      0.928023      -1.227529      2.491556      221.82907710      30.11943620      53764      2141      449
0.178112      7.831095      43.877100      -1.821564      2.565000      4.000000      0.891911      -0.922475      2.426975      154.62336340      25.32660940      53765      2350      202
0.166697      8.133083      43.777000      -1.380469      2.115000      2.000000      0.814236      2.556530       2.565167      151.57701430      19.22544610      53768      2373      301
0.128820      7.632298      43.586600      -1.314890      2.761000      3.500000      0.770995      -0.068968      2.697850      154.02423480      20.02065150      53768      2373      573
0.299456      8.312461      44.447800      -1.002717      2.804000      4.500000      0.969321      -1.269396      3.039847      221.50356990      22.55159340      53770      2144      263
0.315245      8.304323      44.541000      -0.944169      3.027000      4.000000      0.881271      -2.305574      2.761521      158.27029600      21.20450590      53770      2376      403
0.141681      8.090897      43.796400      -1.400543      2.580000      2.000000      0.900942      1.797204       2.375554      158.89175140      21.67330720      53770      2376      536
0.305361      8.531799      44.278900      -0.622768      2.748000      3.500000      0.768422      0.285128       2.798923      192.77112630      38.12899200      53772      1989      200
0.165933      7.768109      43.833800      -0.717229      2.947000      2.500000      0.523359      0.647398       2.503462      191.17283520      37.67367960      53772      1989      317
0.220639      8.115720      43.980800      -1.895022      2.601000      4.500000      0.903596      -1.821352      2.709069      238.62440210      24.93563990      53786      1850      531
0.205680      7.757572      43.789700      -1.797962      2.707000      2.500000      0.918353      0.305332       2.469466      168.14438960      32.85728890      53786      2107      239
0.075624      7.566107      43.259500      -0.703945      2.257000      4.000000      0.883592      -0.921045      2.393770      168.22132900      31.80208710      53786      2107      243
0.275203      8.243908      44.246800      -1.500392      2.919000      4.500000      0.902041      -1.508951      2.609403      167.84726750      33.93683190      53786      2107      338
0.205794      7.868242      44.082700      -2.049997      2.853000      4.500000      0.572476      -1.141169      2.503958      169.09555040      34.26877340      53786      2107      529
0.228569      7.887859      43.863700      -1.110869      3.132000      4.000000      0.728910      -0.017584      2.569036      169.28009290      33.98690390      53786      2107      539
0.159077      8.210603      43.871900      -1.789948      3.343000      2.500000      0.617244      0.859420       2.640569      167.35331690      25.55062550      53789      2212      058
0.248582      8.033596      43.924300      -1.100320      2.753000      4.000000      0.849508      -0.974196      2.549974      208.66050010      26.12880710      53792      2119      330
0.180601      7.710599      43.542000      -1.791728      2.772000      3.000000      0.872723      0.070057       2.523769      209.79746850      25.38824030      53792      2119      513
0.212723      8.041667      43.791500      -0.705908      3.067000      3.500000      0.777309      0.006324       2.496723      167.96837750      29.91556170      53792      2213      452
0.172472      7.843693      43.677000      -0.765911      2.552000      2.500000      0.786334      0.402072       2.487667      168.54459420      29.40520950      53792      2213      538
0.235029      7.964018      44.132500      -1.563510      2.989000      3.000000      0.826540      -0.432136      2.478275      176.27493640      27.17276600      53792      2221      118
0.265752      8.015162      44.186500      -1.007309      2.347000      3.500000      0.536652      0.048338       2.528110      175.61177510      26.01571120      53792      2221      207
0.132802      7.561024      43.495000      -0.654847      2.645000      3.500000      0.826180      0.567219       2.536317      210.88964810      27.92164370      53793      2123      427
0.257389      8.110034      43.958100      -0.645335      2.693000      2.500000      0.802923      -0.099122      2.555267      212.03096800      27.71804410      53793      2123      495
0.137488      7.805875      43.718400      -0.810214      2.830000      2.500000      0.619130      -0.020293      2.516499      178.10920980      26.09897590      53793      2223      129
0.318676      8.419322      44.458000      -1.080552      2.846000      4.500000      0.806449      -1.747041      2.561659      213.01795920      9.71498660       53794      1810      385
0.284812      8.449573      44.592600      -1.508085      2.783000      3.500000      0.583738      -1.890694      2.612834      213.16349630      9.51347690       53794      1810      439
