PSO Pan-STARRS1    Identifier RAdeg    DECdeg     Period    PM
PSO J010.2136+41.3473  637028 10.21361 41.34727  44.529365  3.016040
PSO J011.4591+41.5647  788966 11.45906 41.56470  44.806265  8.589480
PSO J011.4956+41.6737  825316 11.49559 41.67375  44.254743 21.673100
PSO J011.0700+41.6901  900257 11.06996 41.69009  44.059447 21.546700
PSO J011.1804+41.5184 1054388 11.18038 41.51836  45.603546 22.338700
PSO J010.8162+41.5486 1209068 10.81618 41.54858  45.776279 22.382900
PSO J010.9714+41.0093 1466160 10.97138 41.00926  45.748953 22.738700
PSO J010.7566+40.8961 1705493 10.75665 40.89613  45.908942  0.103998
PSO J010.7835+40.9073 1708267 10.78349 40.90725  45.950025 22.210300
PSO J009.3814+40.7287 1921277 09.38140 40.72866  45.268683 20.827300
PSO J011.4682+41.9543 2073081 11.46819 41.95430  45.951676 22.535800
PSO J009.8206+41.9042 2385680 09.82056 41.90417  45.594295 22.537200
PSO J009.8194+42.0762 2395053 09.81937 42.07619  45.875319 22.433900
PSO J011.4746+42.3998 2515724 11.47457 42.39980  45.285154 45.873600
PSO J011.2971+41.2547  269865 11.29711 41.25468  45.351729  0.105018
PSO J010.6379+41.3162  287884 10.63787 41.31624  45.250964 25.198400
PSO J010.2657+41.1518  573247 10.26572 41.15185  45.821073  0.116146
PSO J009.1439+41.3554  708592 09.14394 41.35545  45.613369 22.311000
PSO J011.4956+41.7419  851576 11.49557 41.74193  45.777195  0.176129
PSO J011.1549+41.7064 1004212 11.15488 41.70641  46.891588 26.158800
PSO J010.5810+41.5921 1141537 10.58104 41.59207  46.670511 24.941300
PSO J010.8237+41.7230 1167583 10.82369 41.72300  46.399333  0.144400
PSO J010.2905+41.4605 1239694 10.29054 41.46050  46.136263 22.775400
PSO J010.2553+41.7157 1326299 10.25533 41.71574  46.305003  2.665450
PSO J010.7310+40.9108 1623058 10.73096 40.91080  46.626743  0.531096
PSO J009.6891+41.0233 1910220 09.68911 41.02326  46.866425  0.136371
PSO J009.7883+41.0322 1911459 09.78830 41.03217  46.096154  6.166760
PSO J010.8579+40.4214 2715504 10.85789 40.42140  46.861447 22.947300
PSO J011.6605+42.6450 3023193 11.66052 42.64497  46.964364 23.177100
PSO J009.7462+41.1640  670429 09.74623 41.16403  46.260723 22.686200
PSO J011.7182+41.3450   79727 11.71818 41.34498  46.673788  6.069350
PSO J010.6929+41.6768 1159680 10.69292 41.67681  47.508618 26.785100
PSO J010.8243+41.5290 1203876 10.82434 41.52903  47.332856 23.235800
PSO J010.7485+41.5485 1209075 10.74850 41.54848  47.440708 47.198400
PSO J010.8820+41.6240 1227365 10.88202 41.62405  47.270480  2.777500
PSO J010.3402+41.5611 1266336 10.34022 41.56110  47.160433  2.714020
PSO J010.1644+41.6230 1288596 10.16440 41.62296  47.686445  0.254082
PSO J011.2844+40.9060 1526697 11.28437 40.90600  47.160037  0.155291
PSO J009.1697+41.0244 1941673 09.16970 41.02438  47.737200 27.332000
PSO J010.9253+41.9411 2215878 10.92526 41.94115  47.543078 33.788200
PSO J011.6184+41.1761   54208 11.61844 41.17615  47.627742 37.928600
PSO J010.0970+41.2475  606556 10.09704 41.24749  47.692394 26.772900
PSO J011.6643+41.3378   78491 11.66425 41.33784  47.099352 23.066700
PSO J011.8192+41.4001   89571 11.81923 41.40007  47.217195  0.083051
PSO J011.4876+41.4415   96286 11.48756 41.44145  47.752528  0.305249
PSO J010.6628+41.5994 1221875 10.66281 41.59938  48.952614 24.096800
PSO J012.6182+40.8455 1402275 12.61819 40.84553  48.339533  0.463134
PSO J010.7180+40.9180 1624882 10.71801 40.91804  48.332895 23.751200
PSO J011.0421+41.1605  164693 11.04213 41.16054  48.719513  2.974940
PSO J010.7836+42.0213 2325283 10.78357 42.02127  48.135005 23.596900
PSO J011.4941+42.2572 2483009 11.49412 42.25724  48.436172 28.050800
PSO J010.6768+41.4643  469021 10.67681 41.46430  48.978609  0.877293
PSO J010.7525+41.0915  478266 10.75255 41.09153  48.096729  3.955500
PSO J010.0839+41.2234  598837 10.08394 41.22337  48.847123 17.867800
PSO J011.5373+41.2411   63219 11.53733 41.24110  48.786420 24.004000
PSO J011.5424+41.2459   63956 11.54242 41.24594  48.986762  0.213095
PSO J009.8122+41.3614  693116 09.81219 41.36144  48.259256 35.485100
PSO J011.4737+41.5528  785500 11.47367 41.55275  48.667986 23.867400
PSO J011.5178+41.6793  827569 11.51779 41.67931  48.361295  0.167064
PSO J011.2557+41.7863 1026243 11.25575 41.78630  49.422907 46.896200
PSO J009.8833+40.7982 1862774 09.88329 40.79815  49.304112 24.142900
PSO J010.9568+41.9459 2217549 10.95677 41.94592  49.840034 23.582000
PSO J011.0291+42.3113 2558407 11.02906 42.31135  49.213278 24.215800
PSO J011.8700+40.5222 2657901 11.86998 40.52223  49.726515 24.404300
PSO J011.5760+41.2573   65791 11.57601 41.25733  49.328330 35.033100
PSO J011.7543+41.2897   71001 11.75434 41.28968  49.937927  6.032080
PSO J012.0608+41.7037  749710 12.06078 41.70368  49.719747 24.479500
PSO J011.7856+41.5548  786690 11.78562 41.55479  49.864326 24.550700
PSO J011.0294+41.6731  895830 11.02937 41.67306  49.839933  0.292679
PSO J010.6156+41.6707 1092953 10.61558 41.67071  50.161458 85.809500
PSO J010.8639+41.5924 1220098 10.86392 41.59236  50.335839  0.141607
PSO J011.9584+40.9106 1415409 11.95842 40.91055  50.798426  4.635350
PSO J010.5551+40.9611 1542199 10.55515 40.96113  50.685390 76.197800
PSO J010.0036+40.9197 1773842 10.00365 40.91969  50.782365  0.091431
PSO J010.9374+41.2176  180064 10.93739 41.21764  50.847132 24.918900
PSO J012.2471+41.9781 1984472 12.24715 41.97810  50.571962  4.052730
PSO J011.2996+41.3862  221888 11.29961 41.38622  50.963033 76.741800
PSO J011.0892+41.9848 2230862 11.08919 41.98476  50.307990 24.681600
PSO J010.3913+41.9280 2356004 10.39134 41.92796  50.839088 29.009400
PSO J010.2089+41.9742 2360887 10.20893 41.97419  50.239740 44.937900
PSO J009.8093+41.9946 2391106 09.80928 41.99461  50.956554  0.131813
PSO J011.5519+40.5797 2674256 11.55188 40.57968  50.304091  0.213586
PSO J009.8336+40.4825 2923254 09.83363 40.48247  50.621735  0.221852
PSO J009.5413+40.5066 2930981 09.54134 40.50656  50.519309 24.845400
PSO J010.4332+41.2525  399633 10.43321 41.25250  50.118759  3.112160
PSO J010.6574+41.1511  497355 10.65744 41.15110  50.781932 28.800200
PSO J011.5230+41.1665   52990 11.52296 41.16650  50.603352  6.901420
PSO J010.3495+41.1812  583683 10.34951 41.18120  50.105251 24.579000
PSO J010.2578+41.2585  609745 10.25780 41.25848  50.065993 24.523300
PSO J011.4684+41.5894  796101 11.46836 41.58935  50.575468 18.899900
PSO J011.7763+41.6803  828593 11.77633 41.68034  50.547763  8.621360
PSO J011.0413+41.3178  107803 11.04132 41.31779  51.460635 29.491400
PSO J010.5255+41.7178 1101581 10.52547 41.71780  51.864543 25.343100
PSO J010.1832+41.6934 1317417 10.18315 41.69342  51.390966 25.251100
PSO J011.1315+40.8131 1520120 11.13148 40.81312  51.659922 28.602400
PSO J011.1331+40.8663 1523673 11.13307 40.86634  51.340598  4.037460
PSO J009.6784+40.7739 1857172 09.67837 40.77389  51.303639 38.954700
PSO J011.0059+41.9863 2231308 11.00587 41.98628  51.307381 25.230000
PSO J009.9716+42.1648 2376176 09.97161 42.16478  51.915647  0.191368
PSO J010.7561+42.2052 2592010 10.75608 42.20515  51.535436  0.247057
PSO J011.2479+40.2805 3127765 11.24786 40.28052  51.419902  4.756420
PSO J010.4400+41.4572  324154 10.44001 41.45724  51.025314 25.067900
PSO J011.6128+41.1334   49177 11.61284 41.13340  51.598259  0.182488
PSO J010.8713+41.2376  527839 10.87133 41.23760  51.952702 29.958500
PSO J010.1749+41.1512  573229 10.17490 41.15122  51.357626 14.497000
PSO J010.1563+41.1869  586043 10.15628 41.18690  51.893229 29.829900
PSO J012.2993+41.2310    6200 12.29928 41.23099  51.197002  0.168254
PSO J009.3530+41.1741  701573 09.35303 41.17412  51.566096  5.753970
PSO J009.3711+41.2352  704149 09.37106 41.23521  51.887593 25.282700
PSO J010.4657+41.6294 1149248 10.46569 41.62936  52.770891  0.110780
PSO J010.3013+41.5859 1274525 10.30129 41.58594  52.173018 25.664400
PSO J010.1873+41.6373 1294245 10.18733 41.63726  52.727474  8.458980
PSO J010.1541+41.6765 1310428 10.15411 41.67655  52.738665  1.881970
PSO J010.0937+41.7409 1335345 10.09369 41.74092  52.333288 25.262200
PSO J011.0974+41.0294 1470192 11.09737 41.02937  52.605965  5.330710
PSO J011.1429+40.8649 1523584 11.14293 40.86488  52.642915  4.051870
PSO J010.7994+40.9926 1644403 10.79936 40.99259  52.317388 25.980300
PSO J011.0305+41.2243  181945 11.03050 41.22431  52.075818  5.076790
PSO J011.5748+41.8717 2038600 11.57475 41.87167  52.488523 25.810600
PSO J010.8111+41.9847 2319392 10.81114 41.98470  52.328405 25.713000
PSO J009.9884+42.1679 2376352 09.98845 42.16788  52.216052 24.409000
PSO J011.1937+42.4412 2576246 11.19366 42.44117  52.626179 27.139200
PSO J010.8240+40.5407 2735077 10.82401 40.54067  52.805420  2.206030
PSO J010.8027+41.2155  519841 10.80269 41.21553  52.791197 29.865100
PSO J010.3171+41.1978  589584 10.31708 41.19777  52.564253 25.972200
PSO J009.9639+41.4123  653992 09.96388 41.41233  52.694372  3.542260
PSO J009.7187+41.4028  696850 09.71873 41.40278  52.534790 25.793500
PSO J011.4668+41.5786  792919 11.46677 41.57860  52.740377  3.308510
PSO J010.9804+41.7483  914421 10.98044 41.74828  52.264370  0.158908
PSO J010.4918+41.5721 1137600 10.49177 41.57215  53.526236  0.359939
PSO J011.1263+41.3482  114780 11.12630 41.34818  53.393820  0.109805
PSO J010.2059+41.6097 1283358 10.20594 41.60970  53.626435 26.399200
PSO J010.1198+41.6857 1314335 10.11984 41.68574  53.304258  5.350730
PSO J010.0585+41.7400 1335160 10.05847 41.74004  53.611421 26.383500
PSO J009.8875+41.6402 1373456 09.88754 41.64020  53.522097  0.093717
PSO J011.0843+40.7828 1483583 11.08429 40.78282  53.232457 31.101800
PSO J010.9877+41.1363  158468 10.98768 41.13632  53.786984 25.745200
PSO J010.6852+40.9863 1642708 10.68518 40.98627  53.655913 82.158200
PSO J011.0532+41.1715  167643 11.05323 41.17146  53.384070 26.269700
PSO J010.7000+40.8167 1687328 10.69999 40.81667  53.706379  0.406851
PSO J010.4832+41.9711 2317097 10.48317 41.97115  53.167262  0.327534
PSO J009.9886+41.8667 2348398 09.98864 41.86671  53.310875  0.365173
PSO J009.5951+40.6446 2968918 09.59508 40.64455  53.397513  3.833790
PSO J010.6926+40.2751 3155055 10.69264 40.27512  53.358389 26.214100
PSO J009.7775+40.2576 3267718 09.77752 40.25757  53.832261 26.509700
PSO J010.5790+41.2534  399762 10.57895 41.25345  53.982173  3.271070
PSO J010.0869+41.2346  602468 10.08688 41.23465  53.983537 25.805600
PSO J011.5807+41.2600   66208 11.58070 41.25995  53.521598 79.992700
PSO J012.3493+41.2745    7673 12.34930 41.27448  53.398821 30.787100
PSO J011.5142+41.8204  882974 11.51423 41.82038  53.866883  0.175907
PSO J010.7831+41.7313 1169193 10.78311 41.73129  54.554583  3.687940
PSO J009.9609+41.8030 1351661 09.96089 41.80302  54.794079 13.719800
PSO J010.8801+41.0444 1473393 10.88007 41.04443  54.207113  3.726900
PSO J011.2055+40.9680 1502141 11.20548 40.96801  54.520417  8.905030
PSO J010.7695+40.9479 1632460 10.76949 40.94787  54.614654  0.101556
PSO J010.2797+40.9633 1790346 10.27971 40.96332  54.610817 26.967400
PSO J012.3825+42.0643 1958920 12.38249 42.06428  54.569649  0.154871
PSO J011.7191+41.9757 2083288 11.71914 41.97568  54.593226  6.518070
PSO J011.1810+41.3944  223982 11.18105 41.39445  54.084667 31.403400
PSO J010.6793+41.8732 2296608 10.67927 41.87319  54.235739  4.670750
PSO J011.5867+42.2387 2477661 11.58670 42.23866  54.334605 31.273200
PSO J011.4209+42.2779 2488591 11.42095 42.27789  54.582400 31.257800
PSO J010.5003+41.2881  279667 10.50034 41.28810  54.758797  0.269892
PSO J009.8408+40.6167 2961044 09.84079 40.61673  54.868084  0.696833
PSO J010.8280+41.2962  416885 10.82795 41.29620  54.946804 27.021600
PSO J010.6851+41.3484  434475 10.68509 41.34840  54.749452  0.436646
PSO J010.8082+41.1277  489682 10.80819 41.12766  54.564874  0.111055
PSO J010.3229+41.2146  595330 10.32290 41.21458  54.843180  0.136380
PSO J010.0426+41.3816  646484 10.04259 41.38158  54.402302 26.900300
PSO J011.7041+41.5705  790975 11.70412 41.57054  54.924024  0.116141
PSO J011.6316+41.7992  875369 11.63157 41.79925  54.841442  0.219106
PSO J011.0880+41.6634  893421 11.08797 41.66339  54.442026  3.591820
PSO J011.1055+41.7398  912491 11.10550 41.73982  54.708971 23.560100
PSO J010.7395+41.7504 1172750 10.73954 41.75045  55.464838 27.069300
PSO J010.7058+41.4962 1194880 10.70576 41.49623  55.548962  0.193651
PSO J010.3697+41.5381 1259518 10.36973 41.53805  55.704439  3.746290
PSO J011.1015+41.4169  130655 11.10153 41.41693  55.859465  0.288227
PSO J011.8981+40.7868 1411701 11.89814 40.78681  55.808436 20.633200
PSO J011.1055+40.8995 1495918 11.10548 40.89951  55.577986  5.273350
PSO J010.9464+41.1281  156394 10.94637 41.12814  55.364823  0.137200
PSO J010.7963+40.9380 1629881 10.79627 40.93797  55.544779 26.884400
PSO J009.7589+40.7216 1844007 09.75892 40.72159  55.820660 27.472800
PSO J012.1295+41.9626 1982328 12.12947 41.96262  55.901035  4.957130
PSO J011.6864+42.0927 2131280 11.68637 42.09271  55.705431  4.007070
PSO J009.9988+41.8346 2343980 09.99877 41.83459  55.324959  3.685220
PSO J011.2948+42.4252 2574364 11.29484 42.42516  55.640239  0.315086
PSO J010.1580+42.2108 2618375 10.15805 42.21076  55.414248  0.105172
PSO J010.6673+41.3420  432444 10.66728 41.34203  55.166325  0.609119
PSO J010.0822+41.1999  590793 10.08216 41.19986  55.877558  0.166096
PSO J011.5614+41.2631   66648 11.56140 41.26309  55.033863 31.726600
PSO J011.9994+41.7311  752587 11.99939 41.73105  55.734212  0.233068
PSO J011.1323+41.6476  987487 11.13233 41.64762  55.693813 32.087100
PSO J010.0696+41.6442 1297376 10.06958 41.64417  56.009880  0.154385
PSO J010.9255+41.1416  159836 10.92546 41.14163  56.980168  0.273958
PSO J010.8022+40.9141 1623869 10.80220 40.91415  56.475842  6.206160
PSO J009.6582+40.7813 1859096 09.65825 40.78127  56.894506 28.124100
PSO J011.9567+41.9473 1980223 11.95666 41.94733  56.174180  5.204260
PSO J012.2491+41.9793 1984631 12.24911 41.97926  56.728134 12.542100
PSO J011.0163+42.0041 2236874 11.01634 42.00410  56.827152 30.259100
PSO J010.3448+41.8680 2348258 10.34477 41.86800  56.685955 27.945800
PSO J011.7482+42.2724 2487628 11.74819 42.27242  56.162442 27.450100
PSO J011.2224+41.1543  253360 11.22240 41.15432  56.973814 28.121800
PSO J011.3028+41.1798  257216 11.30275 41.17981  56.878205  0.276860
PSO J011.1704+41.2022  260812 11.17044 41.20215  56.422403 19.231300
PSO J010.6913+40.5267 2732314 10.69125 40.52670  56.146555  4.988270
PSO J010.7447+41.3811  444649 10.74475 41.38109  56.572397 28.328700
PSO J010.2963+41.2074  592978 10.29632 41.20739  56.204411 33.367700
PSO J010.1702+41.3218  629584 10.17024 41.32178  56.926799 28.042200
PSO J010.2706+41.3498  637614 10.27058 41.34977  56.432044  0.336705
PSO J009.7646+41.3859  695415 09.76457 41.38589  56.253801 27.862200
PSO J011.2324+41.5726 1068251 11.23240 41.57260  57.278947  4.967050
PSO J011.1443+41.5977 1074910 11.14426 41.59766  57.934607  0.367838
PSO J010.6440+41.7413 1105908 10.64396 41.74133  57.446101 28.233300
PSO J010.1572+41.7093 1323812 10.15720 41.70926  57.298870  0.314462
PSO J010.6257+40.9024 1619972 10.62565 40.90243  57.914855 38.130800
PSO J010.7057+40.9142 1623912 10.70566 40.91419  57.381874  0.346905
PSO J010.6886+40.9842 1642214 10.68859 40.98424  57.960200 28.567400
PSO J010.7117+40.8345 1691152 10.71174 40.83448  57.469431 82.127300
PSO J010.2502+40.9564 1787793 10.25020 40.95637  57.769799 28.923000
PSO J011.4638+41.9780 2083617 11.46383 41.97801  57.692986 28.382000
PSO J011.2416+41.8012 2165874 11.24157 41.80125  57.473296  7.462870
PSO J009.9524+42.2672 2622261 09.95237 42.26724  57.070405 42.753600
PSO J009.7072+40.6398 2967261 09.70717 40.63979  57.492050 28.408300
PSO J011.4270+42.7612 3036024 11.42704 42.76121  57.689804  5.689280
PSO J011.6074+40.3175 3112480 11.60736 40.31749  57.082145  3.711790
PSO J009.7721+40.1455 3237371 09.77209 40.14546  57.331363 29.000300
PSO J010.7848+41.2059  516406 10.78476 41.20585  57.588491 41.461000
PSO J010.8152+41.2545  533996 10.81518 41.25451  57.319326 15.100000
PSO J010.1491+41.0736  547291 10.14909 41.07355  57.002041  0.205774
PSO J010.1187+41.3605  640774 10.11866 41.36047  57.613205 33.597400
PSO J010.3811+41.3816  645960 10.38113 41.38163  57.605629  5.147590
PSO J011.4831+41.6214  806131 11.48309 41.62135  57.838447 28.993900
PSO J011.5320+41.7975  874510 11.53199 41.79752  57.229743 37.647200
PSO J011.0370+41.6744  896175 11.03702 41.67441  57.304990 28.217300
PSO J011.0992+41.5371  954572 11.09919 41.53706  57.374918 51.796700
PSO J010.5315+41.6733 1093473 10.53152 41.67333  58.014612  0.887763
PSO J011.0077+41.3429  113454 11.00773 41.34287  58.702504 29.265300
PSO J010.2493+41.5412 1260621 10.24926 41.54120  58.480760 28.876800
PSO J010.1306+41.6034 1281150 10.13061 41.60336  58.225632  4.239380
PSO J011.0264+41.0176 1467839 11.02641 41.01758  58.174681 34.064000
PSO J010.9536+40.8293 1488229 10.95358 40.82928  58.424310  0.224617
PSO J009.7998+40.9103 1888974 09.79979 40.91029  58.168729 28.783700
PSO J011.4106+41.8610 2033863 11.41057 41.86097  58.527783 28.844800
PSO J010.8180+41.8403 2288637 10.81802 41.84029  58.985555  0.142715
PSO J010.8254+41.8871 2299810 10.82540 41.88712  58.190762  5.852070
PSO J010.7381+42.1051 2335769 10.73810 42.10508  58.330577  0.255760
PSO J011.2895+41.1458  252154 11.28950 41.14579  58.082309 34.230600
PSO J010.9749+42.2205 2542892 10.97488 42.22054  58.304893  5.605500
PSO J011.2896+42.2736 2552562 11.28964 42.27359  58.295908  0.210903
PSO J011.2266+40.4291 2683580 11.22658 40.42912  58.740606 30.709400
PSO J011.8108+42.6268 3020923 11.81077 42.62684  58.034777 28.595000
PSO J010.6470+41.2107  383560 10.64697 41.21067  58.752206 77.888100
PSO J010.8148+41.1270  489451 10.81479 41.12702  58.917538 29.143800
PSO J010.7270+41.2192  521174 10.72698 41.21916  58.016373  0.294654
PSO J010.8767+41.2238  522857 10.87673 41.22384  58.678659 28.890400
PSO J009.8465+41.1453  667697 09.84649 41.14526  58.221670  0.242590
PSO J012.5113+41.6202  720255 12.51125 41.62021  58.707216  0.206236
PSO J011.5756+41.5671  789786 11.57563 41.56710  58.316115  0.202500
PSO J010.9372+41.6887  899810 10.93724 41.68869  58.796678  0.372938
PSO J011.0247+41.7952  925287 11.02471 41.79522  58.255085 34.414400
PSO J011.0038+41.4782  935898 11.00378 41.47821  58.098325  5.558460
PSO J011.3397+41.4635 1040451 11.33973 41.46351  59.146599 34.515500
PSO J010.9711+40.8139 1486646 10.97107 40.81389  59.786895  0.083545
PSO J011.1328+41.0348 1508582 11.13283 41.03479  59.344660  0.134982
PSO J010.7795+40.9499 1633029 10.77946 40.94992  59.650412 29.371400
PSO J010.3853+40.9545 1786784 10.38531 40.95453  59.946076 34.754800
PSO J010.1989+41.0317 1817261 10.19889 41.03171  59.129334  0.210899
PSO J009.7209+40.7148 1842360 09.72095 40.71480  59.798134 29.504700
PSO J009.9241+40.8556 1876323 09.92409 40.85563  59.252611  0.468386
PSO J011.5233+41.9223 2059717 11.52327 41.92234  59.735111 29.402800
PSO J011.7032+41.9587 2075684 11.70323 41.95873  59.202293  0.922164
PSO J011.5723+42.2054 2162224 11.57227 42.20545  59.044394  1.711820
PSO J011.2795+42.0165 2241035 11.27951 42.01651  59.697518  0.454681
PSO J011.1414+42.0697 2256558 11.14136 42.06970  59.772903  0.952393
PSO J010.7375+42.0877 2333957 10.73751 42.08774  59.224130 29.170800
PSO J010.1122+42.2983 2624160 10.11221 42.29831  59.465942 29.294500
PSO J010.7559+40.5104 2729220 10.75593 40.51039  59.760095 12.396700
PSO J010.8112+41.2114  518317 10.81124 41.21137  59.400581  4.741370
PSO J010.8177+41.2246  523159 10.81774 41.22459  59.752667  2.257050
PSO J012.1232+41.7606  756056 12.12322 41.76060  59.690272 29.620600
PSO J011.5861+41.7786  867018 11.58615 41.77860  59.029799 19.777800
